Region,School Name,BEIS School ID,Division,District,K Total,G1 Total,G2 Total,G3 Total,G4 Total,G5 Total,G6 Total,G7 Total,G8 Total,G9 Total,G10 Total,G11 STEM Total,G11 HUMSS Total,G11 ABM Total,G11 GAS Total,G11 TVL Total,G11 SPORTS Total,G11 ARTS Total,G11 PBM Total,G12 STEM Total,G12 HUMSS Total,G12 ABM Total,G12 GAS Total,G12 TVL Total,G12 SPORTS Total,G12 ARTS Total,G12 PBM Total
Region IX,Bacuyong Elementary School,124548,Zamboanga del Norte,Piñan,32,38,50,97,53,54,80,77,24,27,43,39,50,89,75,49,50,62,67,56,37,95,11,22,67,62,83
Region IX,Bagong Silang Elementary School,124549,Zamboanga del Norte,Piñan,60,47,55,36,30,64,57,69,35,38,70,41,52,80,22,62,36,57,76,35,34,38,50,21,61,68,69
Region IX,Boboringan Elementary School,124550,Zamboanga del Norte,Piñan,22,45,30,74,57,85,53,31,66,79,37,90,57,67,16,18,61,93,32,43,67,13,83,23,38,56,65
Region IX,Calican Elementary School,124551,Zamboanga del Norte,Piñan,28,4,36,62,64,52,50,89,45,39,54,44,73,23,56,51,74,44,44,56,36,23,54,44,50,49,62
Region IX,Daan Tipan Elementary School,124552,Zamboanga del Norte,Piñan,46,89,79,77,93,78,19,58,49,54,62,69,76,28,42,61,48,60,50,47,60,13,46,89,47,76,44
Region IX,Desin Elementary School,124553,Zamboanga del Norte,Piñan,57,18,86,40,48,78,49,93,56,70,72,20,38,66,33,96,81,68,41,79,39,44,62,55,64,53,82
Region IX,Dilawa Elementary School,124554,Zamboanga del Norte,Piñan,30,35,44,65,73,47,64,56,48,53,32,30,44,56,58,26,45,74,72,29,68,43,74,79,12,53,54
Region IX,Dionum Elementary School,124555,Zamboanga del Norte,Piñan,55,21,35,51,58,85,39,40,59,37,94,68,82,45,44,49,40,43,72,18,31,50,63,81,38,48,36
Region IX,Gumay Elementary School,124556,Zamboanga del Norte,Piñan,74,15,45,52,15,31,28,67,66,65,62,21,38,39,67,69,42,30,94,64,73,51,37,65,64,58,51
Region IX,Jose Hamoy Elementary School,124557,Zamboanga del Norte,Piñan,46,58,20,74,79,78,36,26,42,60,54,45,5,52,53,80,70,26,76,68,55,90,63,49,53,59,55
Region IX,Lower Gumay Elementary School,124558,Zamboanga del Norte,Piñan,26,41,35,48,18,51,51,14,46,19,50,77,75,51,27,39,55,11,85,76,48,41,48,69,74,39,81
Region IX,Napuyan Elementary School,124559,Zamboanga del Norte,Piñan,48,50,36,65,24,18,51,47,86,15,36,40,37,50,63,23,32,44,75,54,39,29,69,60,26,77,56
Region IX,Old Piñan Elementary School,124560,Zamboanga del Norte,Piñan,13,39,56,79,18,71,51,41,85,42,44,58,48,47,46,23,75,44,37,30,52,51,52,49,24,34,36
Region IX,Piñan CS,124561,Zamboanga del Norte,Piñan,68,61,28,63,97,79,64,72,21,73,18,44,54,44,78,83,38,79,15,72,60,38,34,22,60,61,47
Region IX,Sikitan Elementary School,124563,Zamboanga del Norte,Piñan,61,41,26,72,27,37,56,46,26,55,58,55,43,53,12,26,41,41,44,51,64,20,52,65,66,47,19
Region IX,Silano Elementary School,124564,Zamboanga del Norte,Piñan,23,42,64,58,23,18,83,66,19,90,27,32,57,52,40,72,84,35,56,41,64,48,26,75,42,73,67
Region IX,Santa Fe Elementary School,124565,Zamboanga del Norte,Piñan,86,49,45,28,11,71,36,38,51,26,11,51,24,61,85,65,67,19,47,78,19,84,49,79,31,43,29
Region IX,Tinaytayan Elementary School,124567,Zamboanga del Norte,Piñan,67,51,69,54,71,59,62,72,33,23,43,16,41,28,55,41,66,11,42,71,66,63,51,45,69,67,70
Region IX,Villarico Elementary School,124568,Zamboanga del Norte,Piñan,42,51,49,61,66,93,29,64,59,9,17,37,37,43,47,73,86,55,74,56,15,47,48,42,73,53,38
Region IX,Dilawa National High School,303679,Zamboanga del Norte,Piñan,73,49,61,55,79,69,86,50,41,32,56,11,75,89,39,63,64,60,61,51,19,43,2,5,34,62,29
Region IX,Piñan National High School,303715,Zamboanga del Norte,Piñan,91,47,29,43,12,43,59,76,24,66,29,50,20,5,51,51,70,56,41,11,38,57,47,72,47,53,63
Region IX,"Frank Learning Academy, Inc",408742,Zamboanga del Norte,Piñan,43,28,46,62,57,65,27,80,33,54,53,48,70,72,46,47,46,72,47,75,45,22,46,40,55,72,32
Region IX,Teresita Integrated School,502327,Zamboanga del Norte,Piñan,47,75,17,61,32,81,15,55,64,47,44,35,55,41,16,52,48,44,39,63,44,62,36,57,22,45,94
Region IX,Anastacio Elementary School,124569,Zamboanga del Norte,Polanco I,49,50,60,50,43,73,15,65,20,42,93,62,77,62,40,33,49,68,67,47,70,46,49,44,55,61,37
Region IX,Bandera Elementary School,124570,Zamboanga del Norte,Polanco I,18,65,27,14,74,55,49,65,14,41,92,28,81,71,70,33,12,84,46,14,34,70,71,66,51,91,45
Region IX,Crisologo Elementary School,124571,Zamboanga del Norte,Polanco I,37,60,62,43,34,67,35,70,85,8,69,37,71,73,24,49,23,48,40,17,31,61,4,40,97,56,90
Region IX,Guinles Elementary School,124572,Zamboanga del Norte,Polanco I,40,37,96,53,64,49,32,61,69,59,38,20,51,94,30,47,27,34,36,41,30,26,9,37,51,51,54
Region IX,ISIS Elementary School,124573,Zamboanga del Norte,Polanco I,58,27,37,49,49,26,72,92,72,20,51,92,76,63,41,83,20,36,72,22,52,12,40,61,65,58,56
Region IX,Labrador Elementary School,124574,Zamboanga del Norte,Polanco I,62,85,40,67,59,23,69,46,56,82,90,64,59,44,21,28,60,82,84,31,77,49,77,80,18,32,62
Region IX,Lingasad Elementary School,124575,Zamboanga del Norte,Polanco I,44,36,47,41,23,71,70,47,66,38,44,70,46,66,38,55,60,44,55,14,69,87,40,34,13,39,24
Region IX,Magangon Elementary School,124576,Zamboanga del Norte,Polanco I,84,27,61,47,68,33,31,16,61,62,42,60,67,72,58,46,59,68,53,62,23,52,54,37,32,72,83
Region IX,Obay Elementary School,124577,Zamboanga del Norte,Polanco I,51,55,9,76,28,71,85,81,91,29,91,69,43,87,52,60,65,41,89,73,66,93,40,64,15,47,33
Region IX,Pian Elementary School,124578,Zamboanga del Norte,Polanco I,51,86,52,5,28,21,39,53,68,96,26,64,29,18,92,36,57,16,36,57,57,40,55,35,59,46,37
Region IX,Polanco CS,124579,Zamboanga del Norte,Polanco I,18,49,41,53,47,14,82,53,69,37,16,23,47,63,38,56,20,22,69,55,33,41,55,43,87,55,52
Region IX,San Antonio Elementary School,124580,Zamboanga del Norte,Polanco I,29,69,42,46,60,66,70,45,52,26,26,61,38,51,33,82,31,30,86,100,51,43,48,28,35,71,55
Region IX,San Miguel Elementary School,124581,Zamboanga del Norte,Polanco I,55,22,58,52,52,44,60,74,23,69,10,68,75,52,69,20,73,63,74,67,85,48,72,63,46,86,50
Region IX,Sto. Niño Elementary School,124582,Zamboanga del Norte,Polanco I,81,44,51,71,55,37,55,38,51,47,27,78,58,51,41,55,28,34,53,18,46,85,20,42,49,39,92
Region IX,Villahermosa Elementary School,124583,Zamboanga del Norte,Polanco I,39,77,30,5,81,72,71,26,11,67,48,43,48,52,31,60,24,96,67,54,64,62,59,20,71,80,51
Region IX,Polanco National High School,303716,Zamboanga del Norte,Polanco I,27,54,38,44,59,60,60,91,35,59,11,86,63,7,20,73,58,49,50,71,87,18,90,47,55,36,72
Region IX,Polanco NHS Ext. - Isis,314105,Zamboanga del Norte,Polanco I,54,30,68,72,67,36,10,13,21,52,50,95,38,59,41,92,45,59,56,55,41,38,29,45,57,83,64
Region IX,Polanco NHS Ext. - Lingasad,314110,Zamboanga del Norte,Polanco I,87,81,51,67,40,33,24,16,34,6,44,56,58,4,55,85,42,42,48,46,71,65,57,43,73,42,39
Region IX,Dangi Elementary School,124585,Zamboanga del Norte,Polanco II,78,28,51,49,36,50,73,31,88,36,61,39,62,33,62,62,53,92,46,36,4,31,42,50,41,23,45
Region IX,Dansullan Elementary School,124586,Zamboanga del Norte,Polanco II,64,53,54,36,77,53,56,41,60,37,70,41,88,69,66,33,18,68,63,16,76,85,40,32,57,63,64
Region IX,De Venta Perla Elementary School,124587,Zamboanga del Norte,Polanco II,28,9,88,77,20,61,69,80,62,55,75,31,44,51,44,59,40,49,32,52,73,43,29,39,64,64,71
Region IX,Lapayanbaja Elementary School,124588,Zamboanga del Norte,Polanco II,71,57,67,55,40,48,54,38,32,58,59,55,82,49,22,21,52,73,57,50,44,33,56,18,79,55,64
Region IX,Letapan Elementary School,124589,Zamboanga del Norte,Polanco II,62,21,73,15,42,98,48,70,71,90,55,40,25,75,64,50,55,75,70,38,17,51,32,28,37,59,52
Region IX,Macleodes Elementary School,124590,Zamboanga del Norte,Polanco II,52,48,78,55,38,20,19,65,73,80,59,53,49,69,67,71,62,16,82,71,44,11,40,70,47,66,68
Region IX,Maligaya Elementary School,124591,Zamboanga del Norte,Polanco II,34,54,27,48,34,47,51,67,66,49,64,52,31,49,73,83,31,18,17,19,87,71,46,54,86,26,51
Region IX,Milad Elementary School,124592,Zamboanga del Norte,Polanco II,55,46,38,54,53,34,47,53,64,74,29,46,45,89,85,39,88,51,33,39,71,90,71,73,46,4,73
Region IX,New Lebangon Elementary School,124593,Zamboanga del Norte,Polanco II,16,9,38,23,59,52,83,51,32,26,59,49,35,77,68,81,23,29,60,24,47,75,16,77,61,80,62
Region IX,New Sicayab Elementary School,124594,Zamboanga del Norte,Polanco II,18,40,57,92,72,26,29,41,55,59,33,30,45,18,37,82,79,45,62,51,44,59,93,79,18,29,55
Region IX,San Pedro Elementary School,124595,Zamboanga del Norte,Polanco II,25,58,33,48,55,60,60,18,61,38,27,67,43,79,58,58,21,81,56,66,47,70,24,48,64,76,45
Region IX,Sianib Elementary School,124596,Zamboanga del Norte,Polanco II,69,37,50,58,39,72,69,47,80,82,53,16,35,46,52,41,71,74,39,61,89,46,75,45,42,32,58
Region IX,Silawe CS,124597,Zamboanga del Norte,Polanco II,78,58,55,46,34,19,54,96,63,37,74,21,43,67,34,72,52,66,40,53,46,45,9,60,36,61,58
Region IX,Linabo Elementary School,195502,Zamboanga del Norte,Polanco II,52,87,50,49,55,15,26,56,17,47,61,69,36,36,53,29,85,53,63,31,51,64,85,14,36,57,53
Region IX,Sianib National High School,303717,Zamboanga del Norte,Polanco II,49,49,46,58,76,68,36,84,44,34,41,48,79,23,47,66,27,50,55,16,31,84,68,38,75,38,94
Region IX,Silawe NHS,303718,Zamboanga del Norte,Polanco II,58,74,74,88,78,59,57,60,60,45,21,31,52,68,67,27,39,47,41,42,84,63,54,59,47,90,69
Region IX,San Pedro National High School,303725,Zamboanga del Norte,Polanco II,81,44,53,42,82,19,58,36,52,70,63,17,56,76,64,40,60,45,51,47,44,72,54,41,88,31,75
Region IX,Bethlehem Integrated School,502631,Zamboanga del Norte,Polanco II,76,40,65,90,59,90,84,27,74,59,48,33,46,33,94,53,76,66,58,66,37,5,78,43,37,68,71
Region IX,Balubohan Elementary School,124598,Zamboanga del Norte,Rizal,42,67,43,25,14,47,31,69,36,29,41,56,74,24,54,29,63,77,55,46,63,69,61,24,69,37,53
Region IX,Birayan Elementary School,124599,Zamboanga del Norte,Rizal,80,56,59,39,51,93,74,37,12,32,85,50,44,76,70,37,68,60,57,69,38,63,29,12,38,40,25
Region IX,Damasing Elementary School,124600,Zamboanga del Norte,Rizal,35,69,58,17,63,47,9,9,42,55,54,25,52,27,36,67,33,87,61,36,56,49,61,39,75,45,60
Region IX,La Esperanza Elementary School,124601,Zamboanga del Norte,Rizal,30,36,43,78,27,79,37,51,58,57,28,33,61,79,44,51,50,63,38,62,33,78,56,64,29,34,73
Region IX,Mabuhay Elementary School,124602,Zamboanga del Norte,Rizal,56,27,64,64,37,61,64,67,34,60,45,49,43,58,78,50,52,47,64,22,20,9,18,37,32,48,68
Region IX,Mapang Elementary School I,124603,Zamboanga del Norte,Rizal,49,85,44,21,84,45,42,58,72,25,39,66,60,39,33,75,14,59,31,26,59,67,58,90,43,50,63
Region IX,Mapang Elementary School II,124604,Zamboanga del Norte,Rizal,65,85,62,48,30,35,59,13,27,53,50,29,48,29,47,17,76,63,23,52,47,39,49,84,35,21,30
Region IX,Nangca Elementary School,124605,Zamboanga del Norte,Rizal,63,57,79,68,30,28,74,15,32,24,28,85,52,94,67,72,63,29,34,77,71,50,100,64,22,3,11
Region IX,Nangcaan Elementary School,124606,Zamboanga del Norte,Rizal,52,59,64,38,39,78,45,49,82,18,44,60,32,79,72,32,48,19,4,71,47,40,29,61,58,74,49
Region IX,Nasipang Elementary School,124607,Zamboanga del Norte,Rizal,63,33,29,18,51,44,46,95,24,64,13,56,64,49,51,83,48,28,95,24,44,11,19,39,75,46,9
Region IX,New Dapitan Elementary School,124608,Zamboanga del Norte,Rizal,81,68,31,46,70,11,37,50,40,44,3,45,30,28,71,37,19,28,45,86,39,31,58,47,66,59,81
Region IX,Nilabo Elementary School,124609,Zamboanga del Norte,Rizal,41,25,50,52,69,64,58,51,24,69,40,55,37,88,45,43,61,52,15,63,60,57,43,51,24,70,68
Region IX,Rizal CS,124610,Zamboanga del Norte,Rizal,49,37,67,38,58,64,74,62,66,64,16,44,13,40,28,67,58,18,41,53,64,50,50,33,17,26,59
Region IX,Rizalina Elementary School,124611,Zamboanga del Norte,Rizal,85,23,57,21,97,82,24,60,56,50,88,29,81,37,35,32,40,57,38,28,90,55,40,44,26,27,68
Region IX,San Roque Elementary School,124612,Zamboanga del Norte,Rizal,42,17,15,45,79,47,69,41,89,34,39,37,33,47,52,50,33,34,55,16,29,51,94,14,33,41,74
Region IX,Sebaca Elementary School,124613,Zamboanga del Norte,Rizal,26,37,72,47,34,29,53,30,70,26,25,73,34,56,93,53,37,53,13,55,85,69,98,38,78,25,66
Region IX,Sipaon Elementary School,124614,Zamboanga del Norte,Rizal,64,85,81,89,57,50,61,23,40,55,23,42,40,24,27,66,61,54,70,79,26,38,75,55,36,43,13
Region IX,Rizal National High School,303720,Zamboanga del Norte,Rizal,35,54,29,77,59,39,96,28,64,67,58,46,85,56,59,81,62,30,61,41,45,61,61,22,53,56,47
Region IX,Sebaca National High School,303726,Zamboanga del Norte,Rizal,74,8,92,32,26,52,37,56,18,45,17,71,11,51,52,54,85,79,37,19,54,54,53,53,48,37,46
Region IX,Colegio De San Francisco Javier,404827,Zamboanga del Norte,Rizal,34,58,50,60,44,66,40,79,38,39,35,23,97,59,63,50,24,36,29,33,90,57,27,64,50,93,46
Region IX,Rizal SDA Elementary School,404828,Zamboanga del Norte,Rizal,30,70,54,37,72,51,30,51,85,47,17,62,16,41,39,17,40,60,43,34,46,64,44,26,24,84,47
Region IX,Balakan Elementary School,124615,Zamboanga del Norte,Salug I,82,58,39,46,29,61,10,18,50,42,33,72,74,51,59,37,54,47,79,73,49,73,60,47,80,21,62
Region IX,Danao Elementary School,124616,Zamboanga del Norte,Salug I,64,78,23,47,35,38,35,34,78,51,53,82,22,36,89,50,86,65,45,87,60,61,71,26,63,28,75
Region IX,Dinuan Elementary School,124617,Zamboanga del Norte,Salug I,18,38,59,59,13,33,55,76,65,86,57,28,34,24,14,72,55,30,81,55,87,76,69,47,93,46,22
Region IX,Kalucap Elementary School,124618,Zamboanga del Norte,Salug I,77,36,59,56,45,37,84,68,32,53,12,14,84,30,28,56,41,14,49,77,72,85,30,55,73,84,62
Region IX,Lanawan Elementary School,124619,Zamboanga del Norte,Salug I,12,33,51,76,30,62,68,40,45,33,52,63,80,69,90,31,50,35,26,22,86,3,77,37,68,97,21
Region IX,Liguac Elementary School,124620,Zamboanga del Norte,Salug I,33,34,58,69,80,79,56,58,56,41,36,86,91,30,31,31,53,62,37,55,44,32,10,60,64,80,56
Region IX,Mucas Elementary School,124621,Zamboanga del Norte,Salug I,32,25,75,26,23,86,74,67,56,40,50,34,20,45,38,80,84,19,45,50,78,31,32,95,82,69,48
Region IX,Pacuhan Elementary School,124622,Zamboanga del Norte,Salug I,68,35,73,47,65,68,54,59,28,64,54,72,63,9,59,65,42,67,57,8,58,43,49,48,66,55,65
Region IX,Salug CS,124623,Zamboanga del Norte,Salug I,35,57,96,57,61,40,80,45,13,33,44,14,49,26,73,37,80,59,42,59,48,37,47,61,21,74,27
Region IX,Tambalang Elementary School,124624,Zamboanga del Norte,Salug I,70,64,77,3,52,31,29,14,27,69,81,67,31,53,41,68,28,58,67,63,51,57,60,90,86,13,53
Region IX,Balakan National High School,303676,Zamboanga del Norte,Salug I,65,42,44,69,30,69,22,39,26,39,42,42,74,9,58,33,55,66,21,80,24,82,52,61,37,18,60
Region IX,Salug National High School,303721,Zamboanga del Norte,Salug I,45,55,37,69,24,61,21,49,67,42,38,60,45,62,73,49,30,66,51,13,77,96,63,41,43,93,52
Region IX,ZAMSULA Everlasting College,405507,Zamboanga del Norte,Salug I,41,75,72,54,33,48,33,74,52,75,59,18,40,69,20,32,61,66,75,58,54,48,84,14,63,63,60
Region IX,Jewels Christian Baptist Kindergarten School,455515,Zamboanga del Norte,Salug I,48,71,53,79,79,16,76,49,68,49,40,60,71,69,76,62,54,18,13,22,52,52,21,37,33,72,41
Region IX,Bacong CS,124625,Zamboanga del Norte,Salug II,27,52,54,65,23,34,36,26,34,54,37,97,14,58,39,24,69,42,10,56,32,44,18,19,63,37,55
Region IX,Binoni Elementary School,124626,Zamboanga del Norte,Salug II,52,46,26,37,53,55,63,54,70,65,63,43,73,77,92,35,28,51,39,86,36,83,40,73,51,64,97
Region IX,Lope J. Añana Elementary School,124627,Zamboanga del Norte,Salug II,69,64,69,59,16,77,27,43,30,30,58,39,64,72,62,76,40,96,73,31,39,40,48,46,57,75,38
Region IX,Caracol Elementary School,124628,Zamboanga del Norte,Salug II,37,52,45,52,46,65,42,55,38,64,64,62,50,35,69,93,62,48,63,34,34,45,75,78,66,55,85
Region IX,Dipolod Elementary School,124629,Zamboanga del Norte,Salug II,75,38,87,55,72,88,15,37,58,14,36,31,37,26,40,36,46,81,31,68,56,20,26,24,27,40,35
Region IX,Fatima Elementary School,124630,Zamboanga del Norte,Salug II,43,36,61,22,77,59,81,58,74,20,62,46,92,77,38,36,24,44,33,17,51,46,44,69,30,69,34
Region IX,Ipilan Elementary School,124631,Zamboanga del Norte,Salug II,30,83,53,63,51,32,50,10,40,37,70,37,38,57,76,25,64,8,64,57,63,40,33,46,38,38,84
Region IX,Lipakan Elementary School,124632,Zamboanga del Norte,Salug II,46,62,51,31,7,64,59,57,64,59,74,42,90,38,37,51,31,82,64,16,57,33,79,36,71,91,53
Region IX,Pukay Elementary School,124633,Zamboanga del Norte,Salug II,32,34,51,45,75,67,55,39,39,69,64,64,89,7,7,71,66,56,62,86,35,18,41,18,46,73,40
Region IX,Ramon Magsaysay Elementary School,124634,Zamboanga del Norte,Salug II,51,54,55,69,43,84,67,56,55,42,39,80,42,64,46,85,37,31,42,37,64,34,41,35,49,34,59
Region IX,Sto. Niño Elementary School,124635,Zamboanga del Norte,Salug II,47,59,56,34,13,41,62,69,70,28,64,79,24,15,70,45,38,73,55,27,50,58,24,47,74,91,68
Region IX,Tapalan Elementary School,124636,Zamboanga del Norte,Salug II,6,41,85,70,59,27,77,36,30,70,35,21,19,78,80,40,39,16,71,70,98,72,46,68,47,63,58
Region IX,Bacong National High School,303671,Zamboanga del Norte,Salug II,51,61,61,43,47,44,73,68,75,64,40,53,61,29,47,88,6,61,50,55,78,54,15,20,9,51,15
Region IX,Ramon Magsaysay National High School,303722,Zamboanga del Norte,Salug II,36,17,44,85,56,79,22,41,50,64,54,12,31,29,60,48,45,46,72,46,59,50,25,45,44,80,4
Region IX,Binoni NHS,314114,Zamboanga del Norte,Salug II,93,77,52,51,37,31,70,25,46,47,68,70,76,64,13,59,5,45,50,41,64,72,83,63,45,62,32
Region IX,Antonino Elementary School,124637,Zamboanga del Norte,Sergio Osmeña I,71,54,84,59,40,14,58,58,71,81,81,79,52,6,19,43,50,69,56,53,21,54,39,75,52,48,5
Region IX,Bagong Baguio Elementary School,124638,Zamboanga del Norte,Sergio Osmeña I,43,45,48,21,95,50,31,59,36,92,66,73,56,52,45,57,65,75,76,65,47,45,31,97,80,80,61
Region IX,Biayon Elementary School,124639,Zamboanga del Norte,Sergio Osmeña I,22,44,48,80,54,53,96,73,49,96,72,42,42,51,57,61,26,48,12,55,52,43,60,51,46,48,80
Region IX,BUENAVISTA Elementary School,124640,Zamboanga del Norte,Sergio Osmeña I,34,46,46,64,56,57,40,56,72,48,24,22,80,28,58,42,76,30,30,16,45,34,53,27,32,30,82
Region IX,Dampalan Elementary School,124641,Zamboanga del Norte,Sergio Osmeña I,47,19,49,65,55,48,32,40,24,24,48,68,9,33,44,28,61,23,47,74,66,46,24,70,70,14,15
Region IX,Danao Elementary School,124642,Zamboanga del Norte,Sergio Osmeña I,58,20,48,45,94,39,78,29,63,61,71,79,34,62,54,54,94,14,30,57,22,31,51,83,54,45,49
Region IX,Don Eleno Razo Elementary School,124643,Zamboanga del Norte,Sergio Osmeña I,10,25,93,47,59,48,44,53,72,43,33,72,33,78,43,48,90,19,36,68,27,72,73,67,65,65,54
Region IX,Labiray Elementary School,124644,Zamboanga del Norte,Sergio Osmeña I,31,73,64,51,72,85,12,45,57,47,60,66,58,27,61,45,20,67,69,42,71,54,14,81,25,39,95
Region IX,Liwanag Elementary School,124645,Zamboanga del Norte,Sergio Osmeña I,30,55,53,14,39,15,32,38,55,12,45,7,45,82,41,27,57,33,38,52,70,30,32,74,36,35,62
Region IX,New Tangub Elementary School,124646,Zamboanga del Norte,Sergio Osmeña I,61,51,52,28,59,23,62,37,84,69,50,61,30,23,73,45,62,58,56,72,26,51,30,73,93,50,36
Region IX,Penacio Elementary School,124647,Zamboanga del Norte,Sergio Osmeña I,49,24,32,41,31,58,36,67,90,15,32,24,29,54,73,25,56,70,23,36,78,62,45,52,86,47,65
Region IX,San Jose Elementary School,124648,Zamboanga del Norte,Sergio Osmeña I,12,41,46,54,55,80,60,94,10,18,61,57,64,61,43,69,55,43,47,50,95,65,60,29,47,60,61
Region IX,San Juan Elementary School,124649,Zamboanga del Norte,Sergio Osmeña I,49,14,82,77,40,66,89,49,58,50,36,41,66,11,58,34,71,61,44,61,71,43,61,42,72,57,86
Region IX,Sinai Elementary School,124650,Zamboanga del Norte,Sergio Osmeña I,43,51,45,57,79,36,58,56,60,59,36,20,55,14,84,54,79,51,64,31,37,42,74,48,87,82,88
Region IX,Sergio Osmeña Central School,124651,Zamboanga del Norte,Sergio Osmeña I,45,5,71,58,37,22,56,35,37,44,39,73,66,27,57,86,54,60,30,36,74,27,67,24,60,38,54
Region IX,Situbo Elementary School,124652,Zamboanga del Norte,Sergio Osmeña I,55,35,39,29,38,88,44,17,51,38,53,30,39,32,8,65,68,47,33,68,63,97,52,37,35,78,64
Region IX,Tinindugan Elementary School,124653,Zamboanga del Norte,Sergio Osmeña I,15,82,63,34,18,31,40,91,46,26,24,45,57,51,60,65,12,56,33,43,29,68,84,77,48,36,60
Region IX,Tuburan Elementary School,124654,Zamboanga del Norte,Sergio Osmeña I,63,75,40,81,52,91,23,73,21,55,54,88,63,58,19,40,88,85,81,55,66,48,67,42,31,61,43
Region IX,Venus Elementary School,124655,Zamboanga del Norte,Sergio Osmeña I,38,19,58,76,20,44,51,56,68,46,50,77,43,58,17,50,70,86,43,56,55,18,87,48,41,63,68
Region IX,Wilben Elementary School,124656,Zamboanga del Norte,Sergio Osmeña I,50,13,18,40,43,79,33,40,52,52,12,53,75,49,53,66,41,14,38,47,67,31,72,77,67,34,67
Region IX,San Jose National High School,303724,Zamboanga del Norte,Sergio Osmeña I,82,52,77,51,65,61,43,34,47,78,79,50,23,34,29,26,38,58,49,56,50,11,79,48,47,38,81
Region IX,Sergio Osmeña National High School,303728,Zamboanga del Norte,Sergio Osmeña I,53,77,78,6,44,64,50,63,38,51,26,39,49,55,11,53,61,26,50,50,79,36,74,41,42,47,58
Region IX,Sergio Osmena NHS Ext. - Bagong Baguio,314106,Zamboanga del Norte,Sergio Osmeña I,70,82,58,89,69,89,60,62,90,65,30,74,21,45,69,33,73,69,66,21,40,83,25,47,23,55,41
Region IX,Sergio Osmeña SDA School,404829,Zamboanga del Norte,Sergio Osmeña I,54,52,16,58,33,55,66,67,78,32,70,42,47,58,12,56,44,14,83,37,80,28,72,30,68,45,40
Region IX,Bagumbayan Elementary School,124657,Zamboanga del Norte,Sergio Osmeña II,8,29,61,34,71,60,47,50,38,20,47,33,75,35,22,40,37,26,63,34,56,77,71,30,37,40,51
Region IX,Kauswagan Elementary School,124658,Zamboanga del Norte,Sergio Osmeña II,64,39,22,57,41,31,73,51,45,80,27,25,46,52,84,31,20,29,53,37,83,44,15,5,75,59,23
Region IX,Lebote Elementary School,124659,Zamboanga del Norte,Sergio Osmeña II,42,70,99,46,34,49,10,45,52,62,85,72,49,82,34,15,58,57,54,92,62,52,42,55,77,28,37
Region IX,Mabuhay Elementary School,124660,Zamboanga del Norte,Sergio Osmeña II,75,49,23,18,46,37,52,86,37,53,78,49,40,33,63,39,61,27,25,68,51,62,68,33,66,47,63
Region IX,Macalibre Elementary School,124661,Zamboanga del Norte,Sergio Osmeña II,21,23,80,15,97,44,59,41,51,42,65,71,92,62,3,44,47,51,12,64,62,29,59,64,23,21,32
Region IX,Mahayahay Elementary School,124662,Zamboanga del Norte,Sergio Osmeña II,66,78,97,78,60,43,22,64,57,52,9,94,56,65,45,53,55,46,29,43,43,88,46,51,81,72,64
Region IX,Nazareth Elementary School,124663,Zamboanga del Norte,Sergio Osmeña II,82,36,55,28,59,36,32,53,56,55,44,37,85,44,52,63,41,42,44,49,86,29,61,56,90,59,71
Region IX,Nebo Elementary School,124664,Zamboanga del Norte,Sergio Osmeña II,65,65,91,50,25,32,77,34,75,74,66,76,55,68,38,82,56,73,74,11,76,53,41,62,67,42,57
