Region,Division,District,BEIS School ID,School Name,Province,Municipality,Legislative District,Barangay,Sector,School Subclassification,School Type,Modified COC,K Male,K Female,G1 Male,G1 Female,G2 Male,G2 Female,G3 Male,G3 Female,G4 Male,G4 Female,G5 Male,G5 Female,G6 Male,G6 Female,Elem NG Male,Elem NG Female,G7 Male,G7 Female,G8 Male,G8 Female,G9 Male,G9 Female,G10 Male,G10 Female,JHS NG Male,JHS NG Female,G11 ACAD ABM Male,G11 ACAD ABM Female,G11 ACAD HUMSS Male,G11 ACAD HUMSS Female,G11 ACAD STEM Male,G11 ACAD STEM Female,G11 ACAD GAS Male,G11 ACAD GAS Female,G11 ACAD PBM Male,G11 ACAD PBM Female,G11 TVL Male,G11 TVL Female,G11 SPORTS Male,G11 SPORTS Female,G11 ARTS Male,G11 ARTS Female,G12 ACAD ABM Male,G12 ACAD ABM Female,G12 ACAD HUMSS Male,G12 ACAD HUMSS Female,G12 ACAD STEM Male,G12 ACAD STEM Female,G12 ACAD GAS Male,G12 ACAD GAS Female,G12 ACAD PBM Male,G12 ACAD PBM Female,G12 TVL Male,G12 TVL Female,G12 SPORTS Male,G12 SPORTS Female,G12 ARTS Male,G12 ARTS Female
Region VI,Antique,Laua-an,115107,Jaguiquican Elementary School,ANTIQUE,LAUA-AN,Lone District,JAGUIKICAN,Public,DepED Managed,School with no Annexes,Purely ES,35,3,26,17,30,14,10,6,9,26,1,18,3,32,20,7,36,30,28,15,1,45,16,38,27,13,22,6,14,15,35,40,39,18,13,9,25,19,34,31,47,34,12,47,8,5,20,16,24,15,2,9,12,29,7,35,36,13
Region VI,Antique,Laua-an,115108,Lactudan PS,ANTIQUE,LAUA-AN,Lone District,LACTUDAN,Public,DepED Managed,School with no Annexes,Purely ES,18,34,19,30,4,31,17,40,39,6,17,29,13,18,2,38,35,10,34,17,37,9,11,45,10,24,43,27,17,11,16,39,24,11,21,36,47,21,30,49,19,27,49,36,11,44,43,48,6,15,20,13,39,3,16,27,19,38
Region VI,Antique,Laua-an,115109,Latazon PS,ANTIQUE,LAUA-AN,Lone District,LATAZON,Public,DepED Managed,School with no Annexes,Purely ES,23,20,42,23,10,14,23,39,9,34,17,36,42,20,23,18,38,22,42,32,6,10,42,41,41,30,29,21,46,28,26,35,24,2,20,28,36,30,6,16,14,19,5,45,22,18,20,7,48,22,47,9,7,9,47,27,3,35
Region VI,Antique,Laua-an,115110,Laua-an CS,ANTIQUE,LAUA-AN,Lone District,POBLACION (CENTRO),Public,DepED Managed,School with no Annexes,Purely ES,2,3,28,31,39,11,5,26,5,45,2,27,46,16,21,17,29,26,28,30,39,38,27,26,7,1,9,15,5,7,18,13,15,38,33,5,50,22,33,33,23,7,41,6,43,3,21,29,4,12,13,44,11,3,8,17,31,50
Region VI,Antique,Laua-an,115111,Leon PS,ANTIQUE,LAUA-AN,Lone District,LOON,Public,DepED Managed,School with no Annexes,Purely ES,2,44,3,41,44,15,30,4,29,41,10,44,48,41,17,6,38,50,48,7,6,11,10,6,4,12,18,14,36,11,48,39,46,2,44,25,34,24,33,24,29,36,50,4,5,22,4,37,9,12,13,31,27,35,6,23,39,34
Region VI,Antique,Laua-an,115112,Liberato PS,ANTIQUE,LAUA-AN,Lone District,LIBERATO,Public,DepED Managed,School with no Annexes,Purely ES,47,45,25,47,5,24,1,32,25,47,37,30,10,6,6,36,25,29,2,7,1,9,25,28,4,34,8,9,12,37,42,20,27,27,19,34,10,9,18,41,43,32,17,9,23,38,37,10,3,21,26,19,10,47,48,19,10,5
Region VI,Antique,Laua-an,115113,Lindero-Cadajug Elementary School,ANTIQUE,LAUA-AN,Lone District,CADAJUG,Public,DepED Managed,School with no Annexes,Purely ES,10,45,24,14,28,39,21,2,33,50,16,31,45,5,26,46,30,6,38,24,45,36,14,26,44,20,6,7,38,38,50,24,24,1,30,27,1,9,49,6,43,50,30,22,7,10,38,11,8,20,23,26,10,39,13,38,45,22
Region VI,Antique,Laua-an,115114,Lugta Elementary School,ANTIQUE,LAUA-AN,Lone District,LUGTA,Public,DepED Managed,School with no Annexes,Purely ES,15,33,34,47,9,23,44,35,40,45,16,50,28,37,30,24,18,14,34,6,26,13,4,10,17,34,7,41,30,7,41,3,46,9,17,46,21,44,39,38,44,42,5,26,38,46,28,44,32,17,8,44,7,27,35,5,2,43
Region VI,Antique,Laua-an,115115,Lupa-an Elementary School,ANTIQUE,LAUA-AN,Lone District,LUPA-AN,Public,DepED Managed,School with no Annexes,Purely ES,11,23,30,21,30,34,49,24,44,41,12,10,10,29,48,40,27,14,16,32,42,17,37,20,24,31,45,30,4,49,32,16,47,46,28,8,44,44,38,16,37,19,15,40,25,31,16,6,36,34,4,18,34,8,46,3,13,26
Region VI,Antique,Laua-an,115116,Maria Elementary School,ANTIQUE,LAUA-AN,Lone District,MARIA,Public,DepED Managed,School with no Annexes,Purely ES,12,29,10,48,29,50,36,34,5,1,48,20,5,18,12,14,35,5,31,47,5,50,40,8,2,12,28,35,27,23,5,32,14,28,11,50,15,29,2,3,28,40,29,33,23,36,1,1,18,31,39,7,35,8,23,16,22,31
Region VI,Antique,Laua-an,115117,Maybunga PS,ANTIQUE,LAUA-AN,Lone District,MAYBUNGA,Public,DepED Managed,School with no Annexes,Purely ES,31,10,26,34,48,5,22,39,8,5,19,32,29,3,49,29,27,28,50,14,30,5,8,11,12,1,5,19,22,3,12,23,4,18,37,43,36,25,4,19,15,2,9,4,10,44,30,20,35,1,29,19,41,21,28,21,21,15
Region VI,Antique,Laua-an,115118,Oloc Elementary School,ANTIQUE,LAUA-AN,Lone District,OLOC,Public,DepED Managed,School with no Annexes,Purely ES,13,20,9,42,42,46,10,20,12,27,3,18,1,19,22,11,13,18,21,2,5,22,38,25,8,3,38,38,43,13,3,18,27,31,11,47,28,29,1,43,2,3,1,2,21,14,18,35,25,10,19,30,34,1,40,49,45,33
Region VI,Antique,Laua-an,115119,Pandanan PS,ANTIQUE,LAUA-AN,Lone District,PANDANAN,Public,DepED Managed,School with no Annexes,Purely ES,26,36,12,27,19,36,26,28,39,26,41,12,14,7,38,34,39,4,42,24,15,9,27,49,34,32,34,47,44,25,36,27,1,46,46,19,9,28,50,20,1,15,47,25,7,19,50,25,31,17,32,9,49,18,8,32,25,22
Region VI,Antique,Laua-an,115120,Paningayan Primary School,ANTIQUE,LAUA-AN,Lone District,PANINGAYAN,Public,DepED Managed,School with no Annexes,Purely ES,46,39,40,2,27,17,32,3,39,16,33,41,43,23,37,27,19,20,35,41,33,16,47,49,32,30,11,7,34,12,36,18,20,39,34,42,6,30,20,16,36,25,37,19,26,17,26,41,50,15,36,23,5,44,38,35,6,31
Region VI,Antique,Laua-an,115121,San Ramon PS,ANTIQUE,LAUA-AN,Lone District,SAN RAMON,Public,DepED Managed,School with no Annexes,Purely ES,6,19,26,7,8,17,32,1,30,17,15,47,31,9,33,13,24,32,10,13,37,34,40,42,43,13,17,42,31,10,47,4,6,47,37,34,38,35,22,15,9,36,22,16,48,48,21,50,16,36,23,4,28,16,4,25,27,11
Region VI,Antique,Laua-an,115122,Santiago Elementary School,ANTIQUE,LAUA-AN,Lone District,SANTIAGO,Public,DepED Managed,School with no Annexes,Purely ES,39,1,10,34,16,21,22,42,31,9,3,34,16,7,16,23,16,47,22,5,20,46,27,2,24,10,36,15,33,26,9,27,50,13,10,32,14,15,5,15,14,4,3,46,36,32,35,41,5,34,21,13,33,14,7,17,23,18
Region VI,Antique,Laua-an,115123,Tibacan Pascuala PS,ANTIQUE,LAUA-AN,Lone District,PASCUALA,Public,DepED Managed,School with no Annexes,Purely ES,27,30,36,7,1,25,50,11,23,47,32,25,50,5,11,36,32,23,47,22,11,9,7,8,34,42,3,1,35,35,32,26,33,30,37,2,40,29,29,29,46,15,25,22,2,46,34,46,32,48,11,46,48,24,41,41,22,12
Region VI,Antique,Laua-an,115124,Tigunhao PS,ANTIQUE,LAUA-AN,Lone District,TIGUNHAO,Public,DepED Managed,School with no Annexes,Purely ES,7,25,35,27,46,2,38,10,20,24,14,16,13,41,44,19,36,42,13,4,25,14,45,49,18,9,10,23,34,28,4,3,42,48,44,33,20,2,26,50,48,25,20,28,21,23,22,50,30,26,40,1,22,33,22,31,14,2
Region VI,Antique,Laua-an,115125,Virginia PS,ANTIQUE,LAUA-AN,Lone District,VIRGINIA,Public,DepED Managed,School with no Annexes,Purely ES,40,4,4,32,43,43,26,27,2,7,4,50,21,18,6,27,23,15,27,6,17,36,33,43,48,26,7,13,34,25,40,42,26,6,16,16,40,37,34,22,42,16,30,29,5,7,15,21,28,49,9,44,47,22,17,25,7,3
Region VI,Antique,Laua-an,178514,Omlot PS,ANTIQUE,LAUA-AN,Lone District,OMLOT,Public,DepED Managed,School with no Annexes,Purely ES,33,48,30,23,33,34,50,6,12,25,2,27,14,48,4,34,27,4,2,15,29,5,25,44,50,8,32,15,41,22,47,21,35,12,21,34,32,6,40,16,47,42,24,21,22,17,38,6,34,31,27,35,9,50,14,21,18,3
Region VI,Antique,Laua-an,302351,Col. Ruperto Abellon NHS,ANTIQUE,LAUA-AN,Lone District,GUISIJAN,Public,DepED Managed,School with no Annexes,JHS with SHS,14,13,2,41,4,50,6,35,12,43,50,33,47,28,48,8,41,42,38,30,9,23,9,32,2,2,11,29,42,43,40,4,47,47,20,50,50,39,21,34,23,32,30,33,1,28,3,45,42,47,30,22,25,17,42,12,42,49
Region VI,Antique,Laua-an,302362,Laua-an NHS,ANTIQUE,LAUA-AN,Lone District,POBLACION (CENTRO),Public,DepED Managed,School with no Annexes,JHS with SHS,11,43,22,12,25,45,35,1,12,36,5,30,29,1,28,38,28,44,34,11,16,49,41,16,18,32,35,4,30,19,35,46,10,33,45,30,21,29,22,45,7,12,8,30,34,46,33,41,50,17,41,20,15,21,9,21,12,14
Region VI,Antique,Laua-an,310708,Eastern Laua-an NHS (Maria NHS),ANTIQUE,LAUA-AN,Lone District,MARIA,Public,DepED Managed,School with no Annexes,JHS with SHS,21,4,10,38,8,3,19,39,8,42,6,17,37,12,39,26,2,40,4,42,24,50,45,15,16,12,10,34,32,27,13,17,22,7,34,23,18,22,47,16,44,50,38,21,32,9,7,6,41,43,2,24,36,46,45,32,45,26
Region VI,Antique,Laua-an,438548,"Laua-an Baptist Church Learning Center, Inc.",ANTIQUE,LAUA-AN,Lone District,SAN RAMON,Private,Sectarian ,School with no Annexes,Purely ES,48,17,21,5,34,38,34,26,28,23,6,27,23,10,29,45,17,28,5,28,12,48,41,15,2,12,18,48,17,2,31,42,18,8,46,29,20,20,9,3,19,6,11,34,50,16,47,31,11,6,7,9,40,14,3,40,18,33
Region VI,Antique,Laua-an,438552,St. Isidore Parochial Kindergarten School,ANTIQUE,LAUA-AN,Lone District,POBLACION (CENTRO),Private,Sectarian ,School with no Annexes,Purely ES,19,34,1,12,20,26,17,11,5,3,7,2,12,8,28,40,14,31,46,42,3,12,31,37,33,42,12,27,11,48,45,45,39,48,45,24,33,38,22,20,5,28,17,41,48,50,27,8,36,9,15,24,42,33,41,38,10,47
Region VI,Antique,Libertad,115126,Alejo S. Dionela PS,ANTIQUE,LIBERTAD,Lone District,PAJO,Public,DepED Managed,School with no Annexes,Purely ES,50,48,13,50,35,40,19,26,40,46,23,25,24,27,2,11,3,4,29,11,24,14,44,4,24,48,9,36,11,2,8,50,35,25,39,36,15,13,9,43,4,9,7,30,33,22,18,28,8,36,43,3,44,31,33,23,1,1
Region VI,Antique,Libertad,115127,Bulanao Elementary School,ANTIQUE,LIBERTAD,Lone District,CUBAY,Public,DepED Managed,School with no Annexes,Purely ES,28,11,21,47,24,31,44,33,6,30,37,11,29,3,32,12,37,9,33,38,27,23,43,35,5,4,29,42,22,29,41,50,25,24,40,28,41,26,45,34,14,20,30,20,44,38,7,26,8,45,5,42,38,17,28,29,20,7
Region VI,Antique,Libertad,115128,Codiong PS,ANTIQUE,LIBERTAD,Lone District,CODIONG,Public,DepED Managed,School with no Annexes,Purely ES,21,26,44,5,41,34,18,29,28,8,34,15,36,18,37,4,26,48,1,27,33,13,44,1,49,10,31,21,36,16,23,12,3,14,50,26,17,48,50,13,34,10,27,35,46,40,16,3,45,6,41,3,33,9,11,20,39,29
Region VI,Antique,Libertad,115129,Igcagay PS,ANTIQUE,LIBERTAD,Lone District,IGCAGAY,Public,DepED Managed,School with no Annexes,Purely ES,19,39,1,17,5,50,11,42,33,24,16,48,18,19,4,36,29,21,16,15,27,4,37,37,49,33,8,6,11,3,24,32,48,31,5,28,25,5,31,30,31,25,46,39,2,31,7,43,29,31,34,6,4,49,12,5,16,33
Region VI,Antique,Libertad,115130,Libertad Central School,ANTIQUE,LIBERTAD,Lone District,CENTRO WESTE (POB.),Public,DepED Managed,School with no Annexes,Purely ES,13,2,15,30,42,47,48,43,33,5,48,31,14,31,34,22,41,24,46,15,34,22,37,23,24,4,32,13,5,9,14,36,31,33,25,24,7,38,30,12,35,24,4,36,16,24,50,15,44,31,32,16,38,46,33,36,10,7
Region VI,Antique,Libertad,115131,Lindero Elementary School,ANTIQUE,LIBERTAD,Lone District,LINDERO,Public,DepED Managed,School with no Annexes,Purely ES,38,42,26,4,42,7,18,11,27,26,17,49,32,22,3,48,5,22,11,38,21,27,41,4,12,18,11,47,44,26,16,17,21,31,29,45,2,25,38,34,9,12,16,37,8,2,7,27,10,22,5,44,23,6,30,19,18,4
Region VI,Antique,Libertad,115132,Pedro C. Rufon Sr. MPS,ANTIQUE,LIBERTAD,Lone District,BARUSBUS,Public,DepED Managed,School with no Annexes,Purely ES,30,40,42,47,14,44,1,40,21,1,46,39,5,24,30,8,41,4,47,33,31,24,16,13,10,36,18,2,39,25,27,18,14,21,50,25,11,38,46,44,8,42,31,5,11,6,23,4,16,49,27,25,9,29,29,2,44,1
Region VI,Antique,Libertad,115133,Paz Elementary School,ANTIQUE,LIBERTAD,Lone District,PAZ,Public,DepED Managed,School with no Annexes,Purely ES,3,6,28,8,45,40,36,19,44,6,40,28,7,35,13,7,31,34,9,42,6,33,21,5,20,8,43,44,45,5,13,33,28,19,18,37,15,48,6,5,6,37,20,38,16,3,27,14,42,42,8,49,40,13,17,19,10,47
Region VI,Antique,Libertad,115134,Pucio Elementary School,ANTIQUE,LIBERTAD,Lone District,PUCIO,Public,DepED Managed,School with no Annexes,Purely ES,18,13,7,1,3,2,47,18,50,16,45,24,12,4,50,18,15,38,30,32,5,40,4,40,41,36,30,34,27,4,36,46,19,2,9,35,39,27,3,45,4,4,24,6,43,39,36,18,9,35,49,17,27,7,36,50,33,48
Region VI,Antique,Libertad,115135,San Juan PS,ANTIQUE,LIBERTAD,Lone District,SAN ROQUE,Public,DepED Managed,School with no Annexes,Purely ES,41,12,17,22,5,22,37,18,26,10,28,31,48,28,18,21,14,43,16,13,35,12,17,22,49,37,12,17,3,44,5,20,4,37,14,10,43,44,15,19,19,48,44,40,33,47,20,18,50,15,5,32,10,4,19,31,18,15
Region VI,Antique,Libertad,115136,San Roque Elementary School,ANTIQUE,LIBERTAD,Lone District,SAN ROQUE,Public,DepED Managed,School with no Annexes,Purely ES,21,14,9,45,13,41,6,12,10,12,26,32,19,32,31,3,9,2,2,39,11,43,21,48,38,41,48,14,24,4,39,19,2,21,14,50,7,48,29,13,30,46,6,31,10,13,49,7,40,47,42,42,4,31,7,8,34,7
Region VI,Antique,Libertad,115137,Taboc Elementary School,ANTIQUE,LIBERTAD,Lone District,TABOC,Public,DepED Managed,School with no Annexes,Purely ES,46,34,37,1,7,30,41,7,9,22,45,5,22,45,23,12,9,36,16,45,21,31,30,50,4,47,14,47,46,38,10,2,26,15,40,39,45,21,22,35,12,21,3,50,7,11,25,5,8,33,39,7,11,2,35,17,36,5
Region VI,Antique,Libertad,115138,Tinigbas Elementary School,ANTIQUE,LIBERTAD,Lone District,TINIGBAS,Public,DepED Managed,School with no Annexes,Purely ES,5,7,36,20,15,2,20,7,43,48,17,31,28,5,27,6,15,15,12,38,5,41,32,24,3,46,33,28,48,27,25,28,3,33,34,7,10,47,47,38,23,8,14,25,7,7,11,43,39,37,24,26,24,42,14,10,29,9
Region VI,Antique,Libertad,115139,Tinindugan Elementary School,ANTIQUE,LIBERTAD,Lone District,TININDUGAN,Public,DepED Managed,School with no Annexes,Purely ES,24,34,10,44,41,47,20,29,50,3,28,1,47,13,15,11,20,39,24,46,2,9,16,15,2,25,47,24,15,27,49,27,49,31,22,44,22,10,46,39,34,43,16,4,40,19,16,17,45,49,3,39,34,20,13,4,12,10
Region VI,Antique,Libertad,115140,Union Elementary School,ANTIQUE,LIBERTAD,Lone District,UNION,Public,DepED Managed,School with no Annexes,Purely ES,39,14,41,3,5,9,49,38,40,48,28,30,14,32,15,44,2,16,33,35,13,11,32,37,19,18,32,6,38,8,4,23,33,44,2,6,36,45,46,28,11,25,13,30,25,41,32,35,22,6,6,26,6,33,16,46,36,26
Region VI,Antique,Libertad,302363,Libertad NVS,ANTIQUE,LIBERTAD,Lone District,CENTRO ESTE (POB.),Public,DepED Managed,School with no Annexes,JHS with SHS,28,31,18,21,35,23,47,12,9,44,33,15,25,48,14,50,16,5,33,34,14,6,46,30,13,6,45,11,12,13,19,2,11,42,17,27,50,14,8,8,21,19,1,16,11,7,7,5,6,5,23,46,6,25,46,20,27,1
Region VI,Antique,Libertad,302383,Union NHS,ANTIQUE,LIBERTAD,Lone District,UNION,Public,DepED Managed,School with no Annexes,JHS with SHS,22,24,43,49,24,2,45,3,40,20,36,26,41,33,10,38,38,35,37,33,43,33,28,26,33,5,41,15,32,30,45,11,2,27,48,32,25,1,17,23,6,14,38,19,30,25,28,39,37,46,7,31,6,34,5,14,39,31
Region VI,Antique,Libertad,438525,"Dr. Arturo U. Laggui and Moises A. Depuno Sr. Memorial School Foundation, Inc.",ANTIQUE,LIBERTAD,Lone District,BARUSBUS,Private,Non-Sectarian ,School with no Annexes,Purely ES,27,49,26,15,30,8,17,13,33,22,19,43,21,18,32,2,24,26,1,10,7,27,6,14,41,39,37,47,36,32,30,40,10,34,9,8,36,22,8,33,45,42,38,36,1,1,25,21,20,49,2,39,1,21,2,7,48,13
Region VI,Antique,Pandan,115141,Agripino Tambagahan MS,ANTIQUE,PANDAN,Lone District,DUMROG,Public,DepED Managed,School with no Annexes,Purely ES,48,19,39,14,33,31,7,29,34,21,4,7,3,17,35,48,29,16,20,18,12,31,41,6,40,10,49,19,17,34,45,16,17,2,10,40,27,48,22,23,23,1,1,7,49,14,26,6,40,16,15,19,39,25,41,33,6,30
Region VI,Antique,Pandan,115142,Aracay Primary School,ANTIQUE,PANDAN,Lone District,ARACAY,Public,DepED Managed,School with no Annexes,Purely ES,35,1,38,20,48,4,36,29,15,38,24,12,13,11,27,27,40,6,28,47,8,33,20,27,25,16,19,30,22,21,40,47,2,29,10,39,21,25,28,35,50,4,39,17,41,47,28,12,15,12,44,31,21,32,3,2,4,21
Region VI,Antique,Pandan,115143,Badiangan Elementary School,ANTIQUE,PANDAN,Lone District,BADIANGAN,Public,DepED Managed,School with no Annexes,Purely ES,49,23,18,23,6,17,6,21,39,24,18,30,33,44,5,45,30,42,20,20,22,35,17,30,39,22,22,2,28,19,21,14,8,28,5,8,12,14,18,4,9,45,27,34,38,1,15,10,33,39,21,9,4,31,34,38,42,14
Region VI,Antique,Pandan,115144,Bagumbayan Elementary School,ANTIQUE,PANDAN,Lone District,BAGUMBAYAN,Public,DepED Managed,School with no Annexes,Purely ES,2,33,31,21,9,8,14,32,1,41,32,24,22,22,50,6,16,50,8,1,41,2,46,37,18,44,47,30,15,28,15,28,23,24,13,40,5,33,42,8,11,30,20,23,45,2,47,25,21,37,25,44,20,34,30,35,30,13
Region VI,Antique,Pandan,115145,Botbot Elementary School,ANTIQUE,PANDAN,Lone District,BOTBOT,Public,DepED Managed,School with no Annexes,Purely ES,25,3,7,31,18,34,38,3,17,11,11,40,49,28,10,14,31,16,10,30,21,17,10,8,6,40,13,23,34,50,14,18,34,18,34,49,3,18,30,37,34,32,40,16,14,19,46,1,26,10,47,46,49,42,39,41,25,48
Region VI,Antique,Pandan,115146,Buang PS,ANTIQUE,PANDAN,Lone District,BUANG,Public,DepED Managed,School with no Annexes,Purely ES,20,39,17,27,3,42,16,1,14,5,28,41,33,17,40,35,14,31,17,25,32,40,17,9,30,42,10,13,28,43,38,15,45,36,1,48,48,11,22,37,20,33,42,25,19,10,48,2,47,18,49,45,15,25,6,26,46,14
Region VI,Antique,Pandan,115147,Cabugao Elementary School,ANTIQUE,PANDAN,Lone District,CABUGAO,Public,DepED Managed,School with no Annexes,Purely ES,37,6,13,5,38,33,36,45,13,45,22,7,50,36,5,34,15,8,35,32,31,45,33,8,28,43,24,31,33,5,1,29,15,4,39,38,49,31,24,12,3,35,17,18,19,20,27,33,13,35,20,20,23,37,19,3,49,19
Region VI,Antique,Pandan,115148,Bonifacio Gella Candari Elementary School,ANTIQUE,PANDAN,Lone District,CANDARI,Public,DepED Managed,School with no Annexes,Purely ES,41,42,15,42,31,20,34,30,37,33,38,28,4,6,29,40,5,48,48,15,10,40,48,50,30,50,40,23,45,11,5,23,17,24,4,6,19,17,39,22,48,49,38,42,24,37,34,27,47,3,38,45,48,36,32,49,38,9
Region VI,Antique,Pandan,115149,Ciriaco Tayco MS,ANTIQUE,PANDAN,Lone District,DIONELA,Public,DepED Managed,School with no Annexes,Purely ES,21,48,17,2,45,30,16,8,10,45,12,6,38,38,28,48,37,28,50,24,50,27,45,21,13,26,22,5,32,7,50,8,26,10,18,21,41,47,39,26,48,15,1,7,37,8,8,49,15,8,19,41,33,15,17,1,32,2
Region VI,Antique,Pandan,115150,Duyong Elementary School,ANTIQUE,PANDAN,Lone District,DUYONG,Public,DepED Managed,School with no Annexes,Purely ES,50,21,6,26,12,44,30,35,17,32,26,19,45,5,44,50,6,32,50,49,14,18,7,28,10,40,47,33,43,14,8,37,22,13,31,45,21,30,49,21,38,40,18,39,34,20,1,37,5,39,32,47,25,27,30,17,5,34
Region VI,Antique,Pandan,115151,Fragante Elementary School,ANTIQUE,PANDAN,Lone District,FRAGANTE,Public,DepED Managed,School with no Annexes,Purely ES,14,45,47,45,1,26,14,11,26,19,42,7,21,10,13,29,18,11,4,49,49,22,2,16,10,47,30,21,31,50,48,50,46,12,30,45,3,43,9,3,36,32,36,48,18,49,26,34,49,23,8,30,35,20,5,48,25,21
Region VI,Antique,Pandan,115152,Guia Elementary School,ANTIQUE,PANDAN,Lone District,GUIA,Public,DepED Managed,School with no Annexes,Purely ES,23,44,24,44,38,38,22,23,37,20,24,24,10,41,25,15,15,20,7,9,34,40,40,30,28,22,3,24,22,30,31,12,42,41,18,39,24,19,6,13,16,23,41,37,48,49,5,24,46,36,41,18,19,37,9,41,42,1
Region VI,Antique,Pandan,115153,Idiacacan Elementary School,ANTIQUE,PANDAN,Lone District,IDIACACAN,Public,DepED Managed,School with no Annexes,Purely ES,16,37,41,1,36,30,4,47,26,24,37,39,8,16,3,42,31,37,25,30,20,13,43,16,6,7,39,12,35,45,45,16,26,49,2,48,5,39,22,18,29,28,41,19,4,43,34,1,12,49,37,30,27,35,41,35,2,7
Region VI,Antique,Pandan,115154,Jinalinan Elementary School,ANTIQUE,PANDAN,Lone District,JINALINAN,Public,DepED Managed,School with no Annexes,Purely ES,23,5,8,7,38,2,26,38,12,29,50,1,42,7,19,13,22,22,2,35,49,19,14,2,44,36,45,44,45,3,31,9,42,13,19,40,29,24,46,43,6,33,43,39,35,45,16,41,13,36,10,13,18,25,5,1,31,11
Region VI,Antique,Pandan,115155,Luhod-Bayang Elementary School,ANTIQUE,PANDAN,Lone District,LUHOD-BAYANG,Public,DepED Managed,School with no Annexes,Purely ES,21,29,45,35,50,27,49,43,45,21,2,8,28,17,12,29,36,45,36,4,20,43,31,10,26,36,27,3,15,22,30,26,5,6,6,29,7,47,20,1,1,32,36,23,13,21,5,3,32,3,36,41,9,1,49,23,36,7
Region VI,Antique,Pandan,115156,Maadios Elementary School,ANTIQUE,PANDAN,Lone District,MAADIOS,Public,DepED Managed,School with no Annexes,Purely ES,25,7,3,29,23,44,8,4,38,9,28,32,35,43,19,28,15,34,19,44,10,50,22,49,43,49,1,49,42,30,26,37,2,24,11,34,11,38,43,7,33,34,30,48,7,13,45,4,40,45,7,41,19,19,43,49,35,17
Region VI,Antique,Pandan,115157,Mag-aba Elementary School,ANTIQUE,PANDAN,Lone District,MAG-ABA,Public,DepED Managed,School with no Annexes,Purely ES,16,27,28,34,42,3,30,20,38,12,33,17,22,26,15,5,21,8,17,10,29,49,50,12,6,14,48,44,38,46,39,8,48,36,13,1,30,33,49,45,37,31,3,24,5,37,26,40,9,20,16,40,23,45,28,18,15,17
Region VI,Antique,Pandan,115158,Napuid Elementary School,ANTIQUE,PANDAN,Lone District,NAPUID,Public,DepED Managed,School with no Annexes,Purely ES,36,6,23,13,12,35,37,45,38,10,34,11,29,16,36,26,48,10,33,30,49,38,47,31,25,27,37,3,9,24,46,4,36,49,42,43,36,8,13,31,29,28,28,4,11,47,50,46,39,7,37,32,28,48,7,21,46,41
Region VI,Antique,Pandan,115160,Nauring Elementary School,ANTIQUE,PANDAN,Lone District,NAURING,Public,DepED Managed,School with no Annexes,Purely ES,43,4,23,40,6,17,30,13,6,14,5,28,41,3,23,2,14,25,38,48,5,42,6,23,48,39,15,17,19,22,18,42,21,34,14,32,6,13,8,49,32,22,31,16,43,37,18,29,28,9,28,24,18,19,25,46,33,43
Region VI,Antique,Pandan,115161,Pandan CS,ANTIQUE,PANDAN,Lone District,CENTRO NORTE (POB.),Public,DepED Managed,School with no Annexes,Purely ES,40,3,41,37,14,34,22,33,4,28,18,33,18,9,24,41,20,43,23,49,14,46,17,16,19,22,44,29,44,15,4,21,45,33,28,40,32,12,1,45,21,19,27,6,8,31,44,37,4,1,17,40,33,18,32,41,50,48
Region VI,Antique,Pandan,115162,Patria Elementary School,ANTIQUE,PANDAN,Lone District,PATRIA,Public,DepED Managed,School with no Annexes,Purely ES,46,32,20,4,25,15,21,43,2,25,10,7,14,43,14,16,32,5,8,27,38,26,30,49,2,37,11,33,36,40,29,37,13,40,18,17,12,4,36,1,12,26,38,7,16,35,49,15,18,50,22,44,24,44,37,42,4,35
Region VI,Antique,Pandan,115163,Perfecta PS,ANTIQUE,PANDAN,Lone District,PERFECTA,Public,DepED Managed,School with no Annexes,Purely ES,27,9,2,25,49,37,47,22,8,1,2,21,5,31,47,1,28,18,32,16,45,2,12,20,41,2,14,39,11,19,7,6,12,11,27,6,27,49,2,13,6,50,21,23,48,49,36,3,3,20,17,27,44,43,50,8,31,44
Region VI,Antique,Pandan,115164,San Andres - Dumrog Elementary School,ANTIQUE,PANDAN,Lone District,SAN ANDRES,Public,DepED Managed,School with no Annexes,Purely ES,32,28,19,9,49,17,9,20,4,7,24,44,20,5,36,13,5,42,36,18,48,17,9,23,8,21,9,10,28,11,14,11,26,31,15,3,44,35,26,32,6,41,36,28,40,48,1,15,30,49,41,22,26,10,41,32,33,11
Region VI,Antique,Pandan,115165,San Joaquin Elementary School,ANTIQUE,PANDAN,Lone District,SAN JOAQUIN,Public,DepED Managed,School with no Annexes,Purely ES,38,44,40,36,18,16,47,34,36,32,29,50,48,24,23,12,5,10,18,4,29,7,37,28,42,39,21,16,31,2,22,35,27,10,36,20,43,6,39,30,16,24,29,19,35,30,46,14,45,16,46,44,49,8,4,14,1,6
Region VI,Antique,Pandan,115166,Sta. Ana Elementary School,ANTIQUE,PANDAN,Lone District,SANTA ANA,Public,DepED Managed,School with no Annexes,Purely ES,34,47,31,37,43,19,29,8,41,34,21,3,26,9,7,20,44,37,39,46,39,29,44,17,32,40,19,34,12,39,31,12,24,40,25,35,19,18,37,32,47,12,3,21,16,1,22,35,46,41,2,8,14,19,39,43,17,17
